experiment,model,layer,domain,all_delta_auc,all_meta_mj_auc,all_truth_gt_auc,cb_cluster_n_boot_valid,cb_delta_auc,cb_delta_auc_ci_high,cb_delta_auc_ci_low,cb_delta_auc_p_le_zero,cb_meta_mj_auc,cb_meta_mj_auc_ci_high,cb_meta_mj_auc_ci_low,cb_question_clusters,cb_sample_size,cb_truth_gt_auc,cb_truth_gt_auc_ci_high,cb_truth_gt_auc_ci_low,fold_empty_quadrants,n_splits,question_clusters,sample_size,seed
Exp2A_GroupKFold,olmo3_7b_it,6,movies,0.04389921052754531,0.8332382892057026,0.7893390786781573,1000,0.281630801140783,0.42243510687031777,0.14451128317402775,0.0,0.6648301788955147,0.734105660043432,0.5971026814911706,249,249,0.3831993777547317,0.4551062711597138,0.3090771441622888,,5,508,1016,4086591048
Exp2A_GroupKFold,olmo3_7b_it,7,movies,0.05509568571556889,0.8484880225002425,0.7933923367846736,1000,0.3366606170598911,0.45918931054106127,0.20199965307223808,0.0,0.6895903551983407,0.7534621017013219,0.6232272139625081,249,249,0.3529297381384496,0.42301028778582955,0.28952293507795684,,5,508,1016,2153282500
Exp2A_GroupKFold,olmo3_7b_it,8,movies,0.05382556943079164,0.8492794103384734,0.7954538409076818,1000,0.3208452164894996,0.4483333820349653,0.18806669104813445,0.0,0.6829789992221934,0.7496852083333193,0.6187397944213192,249,249,0.3621337827326938,0.4319979341177776,0.2963746441154949,,5,508,1016,879691832
Exp2A_GroupKFold,olmo3_7b_it,9,movies,0.07074388504610585,0.873529240616817,0.8027853555707112,1000,0.370106300233342,0.49509042403266934,0.2423375109009426,0.0,0.7152579725175007,0.7782872178971922,0.6475300059417707,249,249,0.34515167228415866,0.41102101078516173,0.27909442662864875,,5,508,1016,3796947915
Exp2A_GroupKFold,olmo3_7b_it,10,movies,0.08202291687776087,0.8863737755794783,0.8043508587017174,1000,0.4248768472906404,0.5420328293900649,0.30608443638051436,0.0,0.7453331604874255,0.8027564475435366,0.6842733444486407,249,249,0.3204563131967851,0.38422123311242906,0.2527618083892765,,5,508,1016,719961664
Exp2A_GroupKFold,olmo3_7b_it,11,movies,0.10333686430683897,0.9153098632528368,0.8119729989459978,1000,0.4887218045112782,0.606982445952279,0.3613827101249325,0.0,0.782538242157117,0.8420434152988352,0.7207607142262064,249,249,0.29381643764583876,0.3627718119762892,0.2300184559708669,,5,508,1016,18091648
Exp2A_GroupKFold,olmo3_7b_it,12,movies,0.1117350929823574,0.930121229754631,0.8183861367722736,1000,0.5141949701840809,0.6342233794798809,0.39986802618901973,0.0,0.8040575576873218,0.8612525668642409,0.7476872446226197,249,249,0.28986258750324084,0.35029929221105693,0.22640071409231521,,5,508,1016,976585074
Exp2A_GroupKFold,olmo3_7b_it,13,movies,0.11701786301982064,0.9415148870138687,0.824497023994048,1000,0.5374643505315011,0.6525343996016504,0.40603503994663065,0.0,0.8176043557168784,0.8706537570520274,0.7556736143885318,249,249,0.28014000518537724,0.3499502656540471,0.21678605800089176,,5,508,1016,4109938553
Exp2A_GroupKFold,olmo3_7b_it,14,movies,0.11888072535382777,0.9440675007273786,0.8251867753735508,1000,0.5237879180710397,0.6384276034632945,0.39659330980145385,0.0,0.8201970443349754,0.8749427940314113,0.7616467124817383,249,249,0.2964091262639357,0.3665353195507404,0.23128611632676452,,5,508,1016,2962854851
Exp2A_GroupKFold,olmo3_7b_it,15,movies,0.12176373131526208,0.9475278828435652,0.8257641515283031,1000,0.5340290381125227,0.6454292130563575,0.417082037325639,0.0,0.8294010889292196,0.8797685972265654,0.7736162230180188,249,249,0.29537205081669693,0.36316815809462866,0.23337431827252436,,5,508,1016,1936571142
Exp2A_GroupKFold,olmo3_7b_it,16,movies,0.128676293714725,0.9540451944525264,0.8253689007378014,1000,0.574410163339383,0.6841296262993352,0.46932106401304813,0.0,0.8519574799066633,0.8998758064516129,0.8012497113735659,249,249,0.27754731656728027,0.33512325845837676,0.2107076629101253,,5,508,1016,76512942
Exp2A_GroupKFold,olmo3_7b_it,17,movies,0.133048510394858,0.9585840364659102,0.8255355260710522,1000,0.5748638838475499,0.6778420223278998,0.46319243728854714,0.0,0.8662820845216489,0.9123371630869522,0.8149259888071433,249,249,0.291418200674099,0.3588657542527714,0.22881918691577782,,5,508,1016,3375339068
Exp2A_GroupKFold,olmo3_7b_it,18,movies,0.1361083680120032,0.9642556493065658,0.8281472812945626,1000,0.5910681877106561,0.6918892153750127,0.48112985351105775,0.0,0.8799585169821105,0.9232821447162936,0.8327724221299069,249,249,0.28889032927145447,0.35829090573694894,0.22776208868659673,,5,508,1016,914159885
Exp2A_GroupKFold,olmo3_7b_it,19,movies,0.13886385041851645,0.9645698768305693,0.8257060264120528,1000,0.5834197562872699,0.6887391503966317,0.4820451642301861,0.0,0.8799585169821105,0.9244910093951939,0.8332166366327531,249,249,0.29653876069484053,0.3604850019161557,0.23103917635040563,,5,508,1016,1141095060
Exp2A_GroupKFold,olmo3_7b_it,20,movies,0.14261999280375237,0.9656948889535447,0.8230748961497923,1000,0.5613170858179932,0.6699844789596051,0.45377955617179755,0.0,0.8820974850920404,0.9240248239753189,0.8342699404095629,249,249,0.32078039927404717,0.3893984599417838,0.25134404800422494,,5,508,1016,3507677906
Exp2A_GroupKFold,olmo3_7b_it,21,movies,0.14829251777260222,0.9687207836291339,0.8204282658565317,1000,0.5548353642727508,0.664607680587369,0.4443819604898482,0.0,0.8903292714544984,0.9331224503095471,0.8440715292459479,249,249,0.3354939071817475,0.40462029256146903,0.2653946833930705,,5,508,1016,2108185261
Exp2A_GroupKFold,olmo3_7b_it,22,movies,0.14833840530545972,0.968173794976239,0.8198353896707793,1000,0.5387606948405497,0.6492752912972944,0.43037449697831737,0.0,0.8894218304381644,0.9328312411057222,0.843603104809702,249,249,0.35066113559761475,0.41772058342098833,0.2780918848764404,,5,508,1016,3347952969
Exp2A_GroupKFold,olmo3_7b_it,23,movies,0.15226607330966568,0.9702143342061875,0.8179482608965218,1000,0.5265102411200415,0.6272077786999534,0.42073639621395764,0.0,0.8981073373087892,0.9381754472417685,0.8541136711730982,249,249,0.37159709618874776,0.4422704829472475,0.3030835087026193,,5,508,1016,1813421513
Exp2A_GroupKFold,olmo3_7b_it,24,movies,0.1547921526116547,0.9698341576956648,0.8150420050840101,1000,0.518796992481203,0.6159283326736156,0.41448196436960777,0.0,0.8957091003370495,0.9359098790979972,0.8491737610675402,249,249,0.3769121078558465,0.4465560673810809,0.3094125929875233,,5,508,1016,1796815199
Exp2A_GroupKFold,olmo3_7b_it,25,movies,0.15882830345526844,0.9718591795170206,0.8130308760617522,1000,0.5224267565465388,0.6182836641678104,0.41533357978857294,0.0,0.9013481980814104,0.9404098131500662,0.8585079403271694,249,249,0.3789214415348717,0.4538717708350825,0.3114744167869168,,5,508,1016,809054716
Exp2A_GroupKFold,olmo3_7b_it,26,movies,0.16630451844649208,0.973042381922219,0.806737863475727,1000,0.48924034223489754,0.5843101269067562,0.3866561689859042,0.0,0.9047835105003889,0.9428626655304074,0.8620072016947496,249,249,0.4155431682654913,0.48546640189448137,0.349956229939093,,5,508,1016,3302768668
Exp2A_GroupKFold,olmo3_7b_it,27,movies,0.16600572578751593,0.9726699641159926,0.8066642383284767,1000,0.49773139745916517,0.5996270316988229,0.3924705515139786,0.0,0.903876069484055,0.9447710371430843,0.8579280205862588,249,249,0.4061446720248898,0.48218132736708336,0.33306021068635744,,5,508,1016,731439699
Exp2A_GroupKFold,olmo3_7b_it,28,movies,0.1702950161593273,0.9723634952962855,0.8020684791369582,1000,0.48165672802696397,0.5852036148861302,0.3757251024582185,0.0,0.9044594244231268,0.9440541602828305,0.8562394149674935,249,249,0.4228026963961628,0.48883558780614705,0.3485025089155969,,5,508,1016,4094369945
Exp2A_GroupKFold,olmo3_7b_it,29,movies,0.17460467209267272,0.972941518766366,0.7983368466736933,1000,0.452164894996111,0.5565923290524124,0.34776938094757004,0.0,0.905107596577651,0.9455360896795365,0.8602996810602994,249,249,0.45294270158154004,0.5219249460085762,0.378433825635089,,5,508,1016,185257042
Exp2A_GroupKFold,olmo3_7b_it,30,movies,0.17066763795684514,0.9694578605372903,0.7987902225804452,1000,0.4544334975369458,0.5566448836171637,0.35439185607890156,0.0,0.8936349494425719,0.9344369362043543,0.8489231115904619,249,249,0.43920145190562615,0.5105101094100439,0.36490728558271507,,5,508,1016,3354254056
Exp2A_GroupKFold,olmo3_7b_it,31,movies,0.15821213734174144,0.9579827368829406,0.7997705995411991,1000,0.47504537205081665,0.5882179454406822,0.3604643613393448,0.0,0.8655690951516722,0.9112295827512146,0.813097743551385,249,249,0.3905237231008556,0.45876460772498484,0.318957989606255,,5,508,1016,2906930951
