experiment,model,layer,source,target,direction,delta_auc,delta_auc_ci_high,delta_auc_ci_low,delta_auc_p,delta_n_boot_valid,meta_gt_auc,meta_gt_auc_ci_high,meta_gt_auc_ci_low,meta_gt_auc_p,meta_gt_n_boot_valid,meta_mj_auc,meta_mj_auc_ci_high,meta_mj_auc_ci_low,meta_mj_auc_p,meta_mj_n_boot_valid,model_label,n_B,n_C,n_questions,sample_size,source_empty_quadrants,source_label,target_label,truth_gt_auc,truth_gt_auc_ci_high,truth_gt_auc_ci_low,truth_gt_auc_p,truth_gt_n_boot_valid,truth_mj_auc,truth_mj_auc_ci_high,truth_mj_auc_ci_low,truth_mj_auc_p,truth_mj_n_boot_valid
OOD,llama31_8b,17,math,mmlu,math->mmlu,0.34903422568620807,0.6676730167873601,0.0348829533778445,0.014,1000,0.2531345306675703,0.35791887065443195,0.13489835268193057,1.0,1000,0.7468654693324297,0.855913422953451,0.6281207030397743,0.0,1000,Llama-3.1-8B,13,454,258,467,,Math source,MMLU,0.39783124364622163,0.6128381835980954,0.18966866223313164,0.831,1000,0.6021687563537784,0.8135895770757167,0.38519014858742,0.159,1000
OOD,llama31_8b,17,math,truthfulqa_binary,math->truthfulqa_binary,0.4085598903872504,0.4948460994940668,0.3127415461716027,0.0,1000,0.292547054157352,0.34058574371782163,0.2490261157646952,1.0,1000,0.7074529458426481,0.7550811817924463,0.6597159239098126,0.0,1000,Llama-3.1-8B,283,196,420,479,,Math source,TruthfulQA,0.2988930554553977,0.34829870591700124,0.25146329214419133,1.0,1000,0.7011069445446023,0.7460871080322352,0.6492477888233076,0.0,1000
OOD,llama31_8b,17,movies,mmlu,movies->mmlu,0.404778041341918,0.6989872709535252,0.051532546867141864,0.011,1000,0.2783802100982718,0.4474259955193194,0.11688149076847706,0.991,1000,0.7216197899017283,0.8667551632793237,0.5204239225773389,0.017,1000,Llama-3.1-8B,13,454,258,467,,Movies source,MMLU,0.31684174855981023,0.5064608364608364,0.15074089783884514,0.97,1000,0.6831582514401897,0.8514557964203988,0.5125941595281737,0.022,1000
OOD,llama31_8b,17,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4277962068219514,0.5198972651237299,0.3317179072914785,0.0,1000,0.29247494050623785,0.34556744712093157,0.24321182266467517,1.0,1000,0.7075250594937622,0.7517874804888749,0.6551743801923667,0.0,1000,Llama-3.1-8B,283,196,420,479,,Movies source,TruthfulQA,0.2797288526718108,0.3302724249255724,0.22994690379616697,1.0,1000,0.7202711473281892,0.7668440123119031,0.6676113034923484,0.0,1000
OOD,llama31_8b,18,math,mmlu,math->mmlu,0.330565909861064,0.6724134968570803,-0.0035826447979610664,0.029,1000,0.2716028464927143,0.41686965420332356,0.14365482299958107,0.997,1000,0.7283971535072856,0.8551234274258449,0.590116072302312,0.002,1000,Llama-3.1-8B,13,454,258,467,,Math source,MMLU,0.39783124364622163,0.6179449194303452,0.19038642423539828,0.818,1000,0.6021687563537784,0.8002978102375852,0.3859337103623247,0.189,1000
OOD,llama31_8b,18,math,truthfulqa_binary,math->truthfulqa_binary,0.4482043700872575,0.5353527740839501,0.3550313912272695,0.0,1000,0.28158577918800026,0.33014099463883256,0.23449018024819482,1.0,1000,0.7184142208119997,0.7664756534649849,0.6678555578421624,0.0,1000,Llama-3.1-8B,283,196,420,479,,Math source,TruthfulQA,0.2702098507247422,0.3174914227802346,0.22492095061554257,1.0,1000,0.7297901492752578,0.7732527992100727,0.6837304148889248,0.0,1000
OOD,llama31_8b,18,movies,mmlu,movies->mmlu,0.38647915960691287,0.6924157873583984,0.034485438719728034,0.02,1000,0.2873602168756354,0.4656450973943462,0.13541397780072276,0.986,1000,0.7126397831243646,0.8673196368848543,0.5266313477871634,0.011011011011011011,999,Llama-3.1-8B,13,454,258,467,,Movies source,MMLU,0.32616062351745173,0.5144462719298245,0.17162062101164263,0.961,1000,0.6738393764825483,0.8394831742305108,0.5111499367719191,0.015,1000
OOD,llama31_8b,18,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4309692074709743,0.5253244033077132,0.33133585080733524,0.0,1000,0.2876613542943679,0.3361230264305959,0.2404245909619309,1.0,1000,0.7123386457056321,0.7591723774013415,0.6626021057392117,0.0,1000,Llama-3.1-8B,283,196,420,479,,Movies source,TruthfulQA,0.2813694382346578,0.33764741336132803,0.23496469371084364,1.0,1000,0.7186305617653421,0.7659693268259417,0.6685172087129043,0.0,1000
OOD,llama31_8b,19,math,mmlu,math->mmlu,0.3534395120298204,0.6489679951690821,0.038458765605767505,0.017,1000,0.25381226702812604,0.40332515888366943,0.13009893669857325,0.999,1000,0.7461877329718739,0.8664465524830407,0.6017864467664228,0.001,1000,Llama-3.1-8B,13,454,258,467,,Math source,MMLU,0.3927482209420535,0.6069626696832578,0.19346232237043354,0.837,1000,0.6072517790579465,0.8107176475662728,0.38923105604313657,0.155,1000
OOD,llama31_8b,19,math,truthfulqa_binary,math->truthfulqa_binary,0.45748900266820514,0.5499496203975799,0.36898269546752094,0.0,1000,0.2708408451719911,0.3146273918231798,0.22748919769575396,1.0,1000,0.729159154828009,0.7778751040505449,0.6821746329508842,0.0,1000,Llama-3.1-8B,283,196,420,479,,Math source,TruthfulQA,0.27167015215980383,0.3239774284534409,0.22795542297146268,1.0,1000,0.7283298478401962,0.7717968572678523,0.681722151605617,0.0,1000
OOD,llama31_8b,19,movies,mmlu,movies->mmlu,0.40545577770247376,0.7092624477002487,0.0653364595804025,0.014,1000,0.2793968146391054,0.44818204384431715,0.12545318529549357,0.994,1000,0.7206031853608946,0.8690776581470413,0.5493797191180912,0.01,1000,Llama-3.1-8B,13,454,258,467,,Movies source,MMLU,0.31514740765842086,0.4959903413077428,0.16079685750537231,0.978,1000,0.6848525923415791,0.838245524256559,0.506447884592865,0.021,1000
OOD,llama31_8b,19,movies,truthfulqa_binary,movies->truthfulqa_binary,0.46049974760222107,0.550633072153029,0.3579226865729067,0.0,1000,0.2713095839042331,0.32437580492579754,0.2236150472627902,1.0,1000,0.7286904160957669,0.7745755618254896,0.67738985053254,0.0,1000,Llama-3.1-8B,283,196,420,479,,Movies source,TruthfulQA,0.26819066849354584,0.31947864063289594,0.22035182695673763,1.0,1000,0.7318093315064542,0.7791826608449645,0.6824888710271199,0.0,1000
OOD,llama31_8b,20,math,mmlu,math->mmlu,0.3722466960352423,0.6927253471152438,0.04088592628832353,0.018,1000,0.2638088783463233,0.41870244598450873,0.13152763622774835,0.996,1000,0.7361911216536767,0.8632503249438733,0.5934333398704021,0.002,1000,Llama-3.1-8B,13,454,258,467,,Math source,MMLU,0.36394442561843443,0.5558763331360175,0.18651791200124715,0.913,1000,0.6360555743815656,0.8258728567663794,0.43738688730624214,0.095,1000
OOD,llama31_8b,20,math,truthfulqa_binary,math->truthfulqa_binary,0.4652231917501983,0.554551294703847,0.3702721955911896,0.0,1000,0.2617545251316074,0.30977345378387044,0.2170666960945413,1.0,1000,0.7382454748683925,0.7832168265563575,0.6911998391785787,0.0,1000,Llama-3.1-8B,283,196,420,479,,Math source,TruthfulQA,0.27302228311819426,0.31818153425208395,0.22709779103796973,1.0,1000,0.7269777168818057,0.77021970852065,0.6829780233797537,0.0,1000
OOD,llama31_8b,20,movies,mmlu,movies->mmlu,0.3861402914266351,0.7119736874147671,0.0063636001737116385,0.022,1000,0.2973568281938326,0.46945638877391116,0.14504713361967708,0.986,1000,0.7026431718061674,0.8585109021064782,0.5170150695015242,0.018,1000,Llama-3.1-8B,13,454,258,467,,Movies source,MMLU,0.31650288037953234,0.5015575284193845,0.16734220311685852,0.971,1000,0.6834971196204677,0.8538333433205495,0.5059377765728791,0.023,1000
OOD,llama31_8b,20,movies,truthfulqa_binary,movies->truthfulqa_binary,0.46297865435927027,0.5537079000400214,0.36426070107708824,0.0,1000,0.27043520588447395,0.3240788404244746,0.22213052382117843,1.0,1000,0.7295647941155261,0.7764751800698931,0.6838080837981909,0.0,1000,Llama-3.1-8B,283,196,420,479,,Movies source,TruthfulQA,0.26658613975625584,0.3174446314901759,0.22221127946127944,1.0,1000,0.7334138602437441,0.7813674233635477,0.6841339304255973,0.0,1000
OOD,llama31_8b,21,math,mmlu,math->mmlu,0.3471704506946798,0.6649298987515838,0.013433054765291663,0.023,1000,0.2890545577770247,0.46818180582735375,0.15357166515254753,0.987,1000,0.7109454422229753,0.8587623214973584,0.5363431112498049,0.012,1000,Llama-3.1-8B,13,454,258,467,,Math source,MMLU,0.3637749915282955,0.5598744717085008,0.16055909158850334,0.909,1000,0.6362250084717045,0.8342790749206941,0.4413800062688044,0.089,1000
OOD,llama31_8b,21,math,truthfulqa_binary,math->truthfulqa_binary,0.4443282613398717,0.5350356048777871,0.3502283162025133,0.0,1000,0.2626198889449773,0.31106988693430226,0.2189933167389993,1.0,1000,0.7373801110550228,0.7822845008043829,0.687924006622131,0.0,1000,Llama-3.1-8B,283,196,420,479,,Math source,TruthfulQA,0.2930518497151511,0.3423921219275416,0.24628683741767757,1.0,1000,0.7069481502848489,0.7504605743422017,0.6578216035770287,0.0,1000
OOD,llama31_8b,21,movies,mmlu,movies->mmlu,0.35072856658759743,0.6627891414141415,-0.043907518157749265,0.037,1000,0.31040325313453065,0.5061767487134717,0.13852285522766072,0.968,1000,0.6895967468654693,0.8674522121445938,0.4964200372293291,0.029,1000,Llama-3.1-8B,13,454,258,467,,Movies source,MMLU,0.3388681802778719,0.5224604931391333,0.1617080220283428,0.963,1000,0.6611318197221281,0.8178015819642819,0.4686659275683666,0.046,1000
OOD,llama31_8b,21,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4700728347876253,0.5615597729953068,0.37649273940695444,0.0,1000,0.2648914689550732,0.31281389471940085,0.22022235452853242,1.0,1000,0.7351085310449268,0.7796253680533599,0.68666857766924,0.0,1000,Llama-3.1-8B,283,196,420,479,,Movies source,TruthfulQA,0.2650356962573015,0.31158073261148095,0.21614612732271013,1.0,1000,0.7349643037426985,0.7850293113574475,0.6873160741280141,0.0,1000
OOD,llama31_8b,22,math,mmlu,math->mmlu,0.31955269400203323,0.661496358982593,-0.059232519100426435,0.054,1000,0.3007455099966113,0.46506417315897447,0.14460744199100617,0.994,1000,0.6992544900033887,0.8463410708384478,0.5165754472664685,0.016,1000,Llama-3.1-8B,13,454,258,467,,Math source,MMLU,0.37970179600135545,0.600009029380179,0.1892850362868015,0.88,1000,0.6202982039986445,0.8123054928666315,0.4051187751109441,0.116,1000
OOD,llama31_8b,22,math,truthfulqa_binary,math->truthfulqa_binary,0.43495348669503137,0.5222941042273873,0.3392218757562314,0.0,1000,0.26968702675416456,0.31902278978033677,0.22287242040815597,1.0,1000,0.7303129732458354,0.7743163665958294,0.6841836635333096,0.0,1000,Llama-3.1-8B,283,196,420,479,,Math source,TruthfulQA,0.2953594865508041,0.3472708559308409,0.2480438023155938,1.0,1000,0.704640513449196,0.7492523541525357,0.6537555189808874,0.0,1000
OOD,llama31_8b,22,movies,mmlu,movies->mmlu,0.3414096916299559,0.7036111233966846,-0.03863751174812036,0.038,1000,0.3205692985428668,0.5262377442638297,0.14910011432304424,0.959,1000,0.6794307014571331,0.8468451126499071,0.49736800518996604,0.026,1000,Llama-3.1-8B,13,454,258,467,,Movies source,MMLU,0.33802100982717725,0.5391636615856432,0.1568689849250511,0.946,1000,0.6619789901728228,0.8446350644259505,0.4687888744940565,0.042,1000
OOD,llama31_8b,22,movies,truthfulqa_binary,movies->truthfulqa_binary,0.44982692723732604,0.5417918882984202,0.35541353922971936,0.0,1000,0.2735631355015504,0.3196999965255518,0.22895535714285714,1.0,1000,0.7264368644984496,0.7727482845906214,0.678031018590947,0.0,1000,Llama-3.1-8B,283,196,420,479,,Movies source,TruthfulQA,0.27660993726112354,0.3274406450962144,0.22858370405322706,1.0,1000,0.7233900627388765,0.7721803403489386,0.6738278316482907,0.0,1000
OOD,llama31_8b,23,math,mmlu,math->mmlu,0.33209081667231455,0.7012530639415344,-0.07767581774072115,0.047,1000,0.2976956963741105,0.4654200132035078,0.14540188209988572,0.991,1000,0.7023043036258896,0.8445090310899134,0.5248796594852875,0.012,1000,Llama-3.1-8B,13,454,258,467,,Math source,MMLU,0.37021348695357503,0.5850184938151831,0.18857091432685386,0.9,1000,0.629786513046425,0.821989967357911,0.4337857367698794,0.087,1000
OOD,llama31_8b,23,math,truthfulqa_binary,math->truthfulqa_binary,0.45110694454460226,0.5448373695824061,0.35746102704711574,0.0,1000,0.2573555924136439,0.3046333190372163,0.21350099815380127,1.0,1000,0.7426444075863561,0.7862816034379747,0.6941784769463342,0.0,1000,Llama-3.1-8B,283,196,420,479,,Math source,TruthfulQA,0.2915374630417538,0.341548488949707,0.24131294496672226,1.0,1000,0.7084625369582462,0.7559404336119604,0.6601756567266374,0.0,1000
OOD,llama31_8b,23,movies,mmlu,movies->mmlu,0.354625550660793,0.6950190934462457,-0.06734523371925652,0.048,1000,0.3129447644866147,0.4950814684627362,0.1475241977890283,0.977,1000,0.6870552355133853,0.859215819559706,0.4869205676620931,0.032,1000,Llama-3.1-8B,13,454,258,467,,Movies source,MMLU,0.33242968485259233,0.5131955194358445,0.15360887096774195,0.964,1000,0.6675703151474076,0.8191045920504443,0.4688535574564021,0.048,1000
OOD,llama31_8b,23,movies,truthfulqa_binary,movies->truthfulqa_binary,0.47739237037571214,0.5734380129737163,0.37956763817947964,0.0,1000,0.25863560972092015,0.31195577639285554,0.214218242648145,1.0,1000,0.7413643902790799,0.7866887595164878,0.6917454478405012,0.0,1000,Llama-3.1-8B,283,196,420,479,,Movies source,TruthfulQA,0.2639720199033677,0.3135287916158593,0.21903620724415016,1.0,1000,0.7360279800966323,0.7782708199888885,0.6878599491148091,0.0,1000
OOD,llama31_8b,24,math,mmlu,math->mmlu,0.3214164689935616,0.653586921902628,-0.06523933484032327,0.046,1000,0.30125381226702813,0.47175342495008055,0.1484957264957265,0.987,1000,0.6987461877329719,0.8477280218661266,0.5258754857196813,0.012,1000,Llama-3.1-8B,13,454,258,467,,Math source,MMLU,0.37732971873941035,0.5718020162308954,0.18500570874474187,0.881,1000,0.6226702812605897,0.8149459621044886,0.4331108452007502,0.106,1000
OOD,llama31_8b,24,math,truthfulqa_binary,math->truthfulqa_binary,0.4041609576692867,0.4953268407581469,0.30584744404267294,0.0,1000,0.2673433330929545,0.3149101732299418,0.22332339631676892,1.0,1000,0.7326566669070455,0.780092232255534,0.6830360776871517,0.0,1000,Llama-3.1-8B,283,196,420,479,,Math source,TruthfulQA,0.3284957092377587,0.3821783448759794,0.2790533862968583,1.0,1000,0.6715042907622413,0.721213269692679,0.615368153080065,0.0,1000
OOD,llama31_8b,24,movies,mmlu,movies->mmlu,0.35428668248051515,0.7147224232773595,-0.07082471994543768,0.039,1000,0.3166723144696713,0.5049425028654788,0.14017765785844163,0.97,1000,0.6833276855303287,0.8564387028325812,0.49770245228063414,0.026,1000,Llama-3.1-8B,13,454,258,467,,Movies source,MMLU,0.3290410030498136,0.5044764512075137,0.1660589599698215,0.972,1000,0.6709589969501863,0.8455513478372203,0.4801179874727669,0.034,1000
OOD,llama31_8b,24,movies,truthfulqa_binary,movies->truthfulqa_binary,0.45788562774933295,0.5450467804206209,0.3498948187770431,0.0,1000,0.2678120718251965,0.3174797105801286,0.22301533016363345,1.0,1000,0.7321879281748035,0.7784271138734568,0.6873970858723357,0.0,1000,Llama-3.1-8B,283,196,420,479,,Movies source,TruthfulQA,0.27430230042547055,0.3175791349789786,0.2254017295259855,1.0,1000,0.7256976995745295,0.7706083398054338,0.6792011596437062,0.0,1000
OOD,llama31_8b,25,math,mmlu,math->mmlu,0.37800745509996614,0.6489646178092986,0.05515857617991767,0.013,1000,0.283124364622162,0.4412843295844872,0.1380718842560948,0.995,1000,0.716875635377838,0.8519508208055945,0.5562822929758414,0.002,1000,Llama-3.1-8B,13,454,258,467,,Math source,MMLU,0.3388681802778719,0.4951990924796536,0.1917701303065559,0.978,1000,0.6611318197221281,0.8139666161435047,0.4874142767279449,0.034,1000
OOD,llama31_8b,25,math,truthfulqa_binary,math->truthfulqa_binary,0.39749044494122737,0.49506611929589645,0.29931459948849526,0.0,1000,0.27790798298117836,0.32752961839157213,0.22991057320680044,1.0,1000,0.7220920170188216,0.7686972518681796,0.677271833040173,0.0,1000,Llama-3.1-8B,283,196,420,479,,Math source,TruthfulQA,0.32460157207759427,0.37419142891664803,0.27576947234612925,1.0,1000,0.6753984279224057,0.7225469353163246,0.6245745398345472,0.0,1000
OOD,llama31_8b,25,movies,mmlu,movies->mmlu,0.38529312097594043,0.7110796620764293,0.024998448928944622,0.022,1000,0.3024398508980007,0.4874884021785046,0.14302523140127704,0.982,1000,0.6975601491019994,0.8635528566229985,0.5023892668178382,0.024,1000,Llama-3.1-8B,13,454,258,467,,Movies source,MMLU,0.31226702812605894,0.5026308540886348,0.1545751171075145,0.972,1000,0.687732971873941,0.8468672190510174,0.5205727685804105,0.019,1000
OOD,llama31_8b,25,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4337816398644263,0.5236587294271914,0.340456746093916,0.0,1000,0.27671810773779476,0.3305612475679427,0.22882455873065444,1.0,1000,0.7232818922622052,0.7700992778498112,0.6753401661850963,0.0,1000,Llama-3.1-8B,283,196,420,479,,Movies source,TruthfulQA,0.2895002523977789,0.33391604301580874,0.24123664545188436,1.0,1000,0.7104997476022211,0.7625665071217848,0.6640247334993682,0.0,1000
OOD,llama31_8b,26,math,mmlu,math->mmlu,0.3893595391392748,0.6584846338462604,0.041048137254020775,0.017,1000,0.27634700101660453,0.4233067348008386,0.1434563364624506,0.998,1000,0.7236529989833954,0.8503899313195049,0.5631591499990926,0.007,1000,Llama-3.1-8B,13,454,258,467,,Math source,MMLU,0.3342934598441206,0.5209594057977778,0.1843427127674703,0.963,1000,0.6657065401558794,0.8173265417261051,0.5018316425532501,0.021,1000
OOD,llama31_8b,26,math,truthfulqa_binary,math->truthfulqa_binary,0.39505660921612457,0.48654297682547876,0.2949656481050146,0.0,1000,0.2674875603951828,0.31543772412961035,0.22112258616749048,1.0,1000,0.7325124396048172,0.7763749135324861,0.6848511033414565,0.0,1000,Llama-3.1-8B,283,196,420,479,,Math source,TruthfulQA,0.3374558303886926,0.3904751627190545,0.2886757661827618,1.0,1000,0.6625441696113075,0.7144467730660082,0.6131430515788201,0.0,1000
OOD,llama31_8b,26,movies,mmlu,movies->mmlu,0.383598780074551,0.7124168514412416,0.03005374108974923,0.021,1000,0.29955947136563876,0.4973990273819652,0.13018941951780713,0.977,1000,0.7004405286343612,0.8598022744563059,0.5027592547596885,0.024,1000,Llama-3.1-8B,13,454,258,467,,Movies source,MMLU,0.31684174855981023,0.4973192637492608,0.16620121499349902,0.976,1000,0.6831582514401897,0.8477907863849765,0.4978055015519538,0.026,1000
OOD,llama31_8b,26,movies,truthfulqa_binary,movies->truthfulqa_binary,0.453035984711906,0.5448130314356351,0.3549652524266258,0.0,1000,0.2642063892694887,0.31478301825668786,0.21550442971144237,1.0,1000,0.7357936107305113,0.7776656794029314,0.6913612245564518,0.0,1000,Llama-3.1-8B,283,196,420,479,,Movies source,TruthfulQA,0.2827576260186053,0.32980930699139377,0.23436484979212452,1.0,1000,0.7172423739813947,0.7678417891819805,0.6666070318667254,0.0,1000
OOD,llama31_8b,27,math,mmlu,math->mmlu,0.39156218231108103,0.6640978770088359,0.050224078118089335,0.014,1000,0.27702473737716027,0.4460690007742857,0.13814326817683598,0.996,1000,0.7229752626228397,0.8633267723573746,0.5583478547003908,0.013,1000,Llama-3.1-8B,13,454,258,467,,Math source,MMLU,0.3314130803117587,0.49224631578647376,0.17553551068496723,0.98,1000,0.6685869196882412,0.8267972777255865,0.5061428712066244,0.016,1000
OOD,llama31_8b,27,math,truthfulqa_binary,math->truthfulqa_binary,0.38681762457633234,0.4840384931271687,0.2898851414812368,0.0,1000,0.2810449268046441,0.32882859098408684,0.23600547982545603,1.0,1000,0.7189550731953559,0.7670500366592568,0.6719640641638533,0.0,1000,Llama-3.1-8B,283,196,420,479,,Math source,TruthfulQA,0.33213744861902356,0.38786453948518285,0.28623559925962305,1.0,1000,0.6678625513809764,0.7162449798374687,0.612962804958923,0.0,1000
OOD,llama31_8b,27,movies,mmlu,movies->mmlu,0.3946119959335818,0.7129043840731254,-0.02556859410430839,0.029,1000,0.2921043713995256,0.4831522778027956,0.13119025088765324,0.981,1000,0.7078956286004744,0.8750085216205687,0.5191077767858996,0.014,1000,Llama-3.1-8B,13,454,258,467,,Movies source,MMLU,0.3132836326668926,0.5028443900291096,0.15669067615922277,0.972,1000,0.6867163673331074,0.8528236171865863,0.5028295967709706,0.022,1000
OOD,llama31_8b,27,movies,truthfulqa_binary,movies->truthfulqa_binary,0.42300064902286,0.5161277471316891,0.32865669897583044,0.0,1000,0.27776375567895,0.3247255420142152,0.2308641043447171,1.0,1000,0.7222362443210499,0.7694248454965218,0.6748571798112855,0.0,1000,Llama-3.1-8B,283,196,420,479,,Movies source,TruthfulQA,0.29923559529818994,0.3494177686769174,0.25244860317579104,1.0,1000,0.70076440470181,0.7495845324400692,0.6508821328855208,0.0,1000
