experiment,model,layer,domain,source,target,direction,all_delta_auc,all_delta_auc_ci_high,all_delta_auc_ci_low,all_delta_auc_p,all_meta_gt_auc,all_meta_gt_auc_ci_high,all_meta_gt_auc_ci_low,all_meta_gt_auc_p,all_meta_mj_auc,all_meta_mj_auc_ci_high,all_meta_mj_auc_ci_low,all_meta_mj_auc_p,all_truth_gt_auc,all_truth_gt_auc_ci_high,all_truth_gt_auc_ci_low,all_truth_gt_auc_p,all_truth_mj_auc,all_truth_mj_auc_ci_high,all_truth_mj_auc_ci_low,all_truth_mj_auc_p,auc_mj,auc_mj_ci_high,auc_mj_ci_low,auc_mj_p,cb_delta_auc,cb_delta_auc_ci_high,cb_delta_auc_ci_low,cb_delta_auc_p,cb_meta_gt_auc,cb_meta_gt_auc_ci_high,cb_meta_gt_auc_ci_low,cb_meta_gt_auc_p,cb_meta_mj_auc,cb_meta_mj_auc_ci_high,cb_meta_mj_auc_ci_low,cb_meta_mj_auc_p,cb_sample_size,cb_truth_gt_auc,cb_truth_gt_auc_ci_high,cb_truth_gt_auc_ci_low,cb_truth_gt_auc_p,cb_truth_mj_auc,cb_truth_mj_auc_ci_high,cb_truth_mj_auc_ci_low,cb_truth_mj_auc_p,cohens_d,cohens_d_ci_high,cohens_d_ci_low,cohens_d_p,delta_score,fold_empty_quadrants,fold_meta_gt_auc_mean,fold_meta_mj_auc_mean,fold_meta_mj_auc_std,fold_truth_gt_auc_mean,fold_truth_gt_auc_std,fold_truth_mj_auc_mean,n_B,n_C,source_empty_quadrants,threshold,threshold_mode
Exp2B,qwen25_14b,42,nan,math,movies,math->movies,0.1231779454497906,0.1425293933983059,0.1016365565643048,0.0,0.6962875582443769,0.7096678763458673,0.6778553007356336,0.0,0.8118435544297814,0.8239273759168726,0.7957926645333644,0.0,0.6886656089799907,0.7035680439753915,0.6724553470644358,0.0,0.8039274501872727,0.8218689712930599,0.7892916765306656,0.0,,,,,0.4797898140662894,0.5485249533064434,0.3910098752457812,0.0,0.2580721860288174,0.2951336980132917,0.2273327169619235,1.0,0.7419278139711827,0.773066591291658,0.7102608313399129,0.0,1407.0,0.2621379999048932,0.3046073093728639,0.2272139521596745,1.0,0.7378620000951067,0.7698793478530581,0.7011865941027675,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_14b,42,nan,movies,math,movies->math,0.1607119866796352,0.1727539964866377,0.1464037556875814,0.0,0.7070015215092783,0.7188273010259685,0.6928589089204834,0.0,0.8620194531272243,0.8737392615634856,0.8528781929315004,0.0,0.701307466447589,0.7118645291409476,0.6863844609164644,0.0,0.857019282127643,0.8662609064517797,0.8465769768881819,0.0,,,,,0.4033039588338652,0.4620665432875226,0.3569779600305972,0.0,0.2993173342417614,0.3366003641478094,0.2738513059167446,1.0,0.7006826657582386,0.7325747416445587,0.6725616656159082,0.0,1728.0,0.2973787069243733,0.3349453838338246,0.2715296482528833,1.0,0.7026212930756266,0.7322143049908867,0.6700607557951864,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_14b,43,nan,math,movies,math->movies,0.1196077128196995,0.1381066242917887,0.0961017955500938,0.0,0.6974344899055905,0.7122495531524536,0.6806255542644974,0.0,0.8112171237514941,0.8294945740003892,0.7949169733230943,0.0,0.6916094109317946,0.7088314473729354,0.6781595849563582,0.0,0.8017517334783643,0.8192375643718007,0.788977515039426,0.0,,,,,0.4640044700175947,0.5293690396315056,0.400169471100566,0.0,0.2641090874506633,0.3032251554981975,0.223353532581875,1.0,0.7358909125493366,0.768607100864357,0.6925045512165459,0.0,1407.0,0.2718864425317419,0.2996992916200115,0.2348762838746286,1.0,0.7281135574682581,0.7602480114483957,0.6849969132068139,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_14b,43,nan,movies,math,movies->math,0.1552427837919632,0.169831771010495,0.1415004279640476,0.0,0.7002145585965274,0.7140612908449065,0.6854906080980555,0.0,0.8499411528666424,0.8604804065865667,0.839943165396668,0.0,0.6946983690746792,0.7085797426775674,0.6801614713200625,0.0,0.844120900105984,0.8565756099052486,0.8315591421276708,0.0,,,,,0.3687235539857281,0.4234040463591834,0.3190741323069656,0.0,0.3150964158927098,0.340429983099673,0.2906419866901361,1.0,0.6849035841072901,0.7178961268978872,0.6554730755864645,0.0,1728.0,0.316180030121562,0.3492907966085665,0.2950119636255732,1.0,0.683819969878438,0.7114475074250324,0.6584611238661041,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_14b,44,nan,math,movies,math->movies,0.1162685613204654,0.1338461927302805,0.0945194061584552,0.0,0.6982941275303358,0.7139589790138133,0.6819963309679506,0.0,0.8115895482780857,0.8263486655180484,0.7948422341594308,0.0,0.6953209869576202,0.7100338434691313,0.6803124484963359,0.0,0.8033926738162076,0.8208416034830405,0.786550023069668,0.0,,,,,0.4561129868277142,0.5321830544606997,0.3885921850541313,0.0,0.2676018831137952,0.3110004748746163,0.2302169567292866,1.0,0.7323981168862048,0.7638651095655901,0.6932329429347026,0.0,1407.0,0.2762851300584906,0.3124152245482758,0.2390148980606829,1.0,0.7237148699415094,0.7602425963488114,0.6840638697157513,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_14b,44,nan,movies,math,movies->math,0.1466386098632854,0.1623834063772253,0.1308241506284544,0.0,0.697598962573819,0.7099052905035257,0.6853692882583228,0.0,0.8395340825442732,0.8477910122948322,0.8297378158436329,0.0,0.6928954726809877,0.7056450972597527,0.6756614855124655,0.0,0.8329427201539032,0.8443523305441344,0.8217913301285534,0.0,,,,,0.3362162477139885,0.3957444529640015,0.2757462468391408,0.0,0.3300328109871983,0.3626134206754306,0.3045718174274651,1.0,0.6699671890128016,0.6952690089961346,0.637812986154162,0.0,1728.0,0.333750941298813,0.3594627609198531,0.304046353507731,1.0,0.6662490587011869,0.692311868325428,0.6389026301775979,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_14b,45,nan,math,movies,math->movies,0.1361570753559143,0.1522695486130403,0.1145807536285617,0.0,0.6933370228385933,0.7048123514110778,0.6764367205486177,0.0,0.8333340908069468,0.8467604222280246,0.8225219166048948,0.0,0.6971770154510324,0.7138598897875859,0.6781309910581749,0.0,0.8240285274662457,0.8359456603942197,0.8088844978053563,0.0,,,,,0.5081030957249513,0.5819459502041683,0.4428889139693366,0.0,0.2382091397593799,0.2702395213467835,0.2110934709968416,1.0,0.7617908602406201,0.7918197156446595,0.7350883096560114,0.0,1407.0,0.2536877645156688,0.2817679975237689,0.2195488528219881,1.0,0.7463122354843311,0.7752972532244885,0.709206105712435,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_14b,45,nan,movies,math,movies->math,0.1359521831371166,0.1497786679837309,0.1234237739006208,0.0,0.6830338084519287,0.6969231127646339,0.6671624355886029,0.0,0.8162977462613314,0.8282466604108109,0.8015664431814326,0.0,0.6803455631242148,0.6950357817464634,0.6654026821858938,0.0,0.8080308565610749,0.8196795331403856,0.796578861198427,0.0,,,,,0.274256373937677,0.3399128233086095,0.2133897337840636,0.0,0.3566850145228959,0.3834592136710221,0.32880901165263,1.0,0.643314985477104,0.6732759984850011,0.6158618682124846,0.0,1728.0,0.369058611539427,0.4024087089927031,0.3292458091053025,1.0,0.630941388460573,0.6664072537628304,0.5989229448555095,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_14b,46,nan,math,movies,math->movies,0.1149013869737671,0.1347888923526164,0.0924405935449731,0.0,0.6941201876645688,0.711951714801658,0.6772655685436048,0.0,0.8159700181844165,0.832036097347015,0.8004791269324669,0.0,0.7010686312106493,0.7198163283410203,0.681922252316957,0.0,0.7782511146224221,0.793047600865995,0.7649441113478812,0.0,,,,,0.4096913785724475,0.4843693433326185,0.3282860017853351,0.0,0.2696799657615674,0.3186718082131135,0.2304211287694682,1.0,0.7303200342384326,0.7660421002449831,0.693681748712906,0.0,1407.0,0.3206286556659851,0.3641184051177613,0.2846379260458233,1.0,0.6793713443340149,0.7210471219959844,0.634646073653692,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_14b,46,nan,movies,math,movies->math,0.119732052364999,0.1359045655039004,0.1035522349290009,0.0,0.6784462921960942,0.688824017399239,0.6591132197423825,0.0,0.7851703612424347,0.7990552051873658,0.7735534519941769,0.0,0.6654383088774356,0.6802493841400892,0.6513602701513499,0.0,0.7570917823689226,0.7701147552694705,0.74369188819816,0.0,,,,,0.152627120163517,0.2183573244775305,0.0715012543253035,0.0,0.4098952917129845,0.4404463970187524,0.3744724158156958,1.0,0.5901047082870154,0.6286480535084232,0.5555260058556458,0.0,1728.0,0.4374775881234984,0.4705069933357244,0.4041244402553778,1.0,0.5625224118765016,0.5899483707788099,0.5218759401785158,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_14b,47,nan,math,movies,math->movies,0.0827319421549658,0.0988244285184137,0.0613104504084506,0.0,0.6794303562061283,0.696576634734501,0.6604586684653527,0.0,0.776076660369536,0.7911454629867567,0.7611010847032013,0.0,0.6933447182145702,0.71316293115974,0.6802865491362315,0.0,0.7279442620616311,0.7457694683067931,0.7116028308670564,0.0,,,,,0.332783299253412,0.4059870903774729,0.2544156416957676,0.0,0.3005325978410766,0.3416733335667293,0.2682141066619403,1.0,0.6994674021589234,0.734498176760591,0.6613204173808993,0.0,1407.0,0.3666841029055114,0.4088916718544397,0.3226526395116511,1.0,0.6333158970944885,0.6713550039640483,0.5939175035571744,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_14b,47,nan,movies,math,movies->math,0.1366100957234779,0.1565622587754733,0.1171160700534346,0.0,0.6767993781337381,0.6893065396243623,0.6616956599190942,0.0,0.7687963903510397,0.7812820405372014,0.7543519606630485,0.0,0.6321862946275618,0.6478092164257558,0.6185160941213326,0.0,0.6909190627647248,0.7063601458447205,0.677852423321039,0.0,,,,,0.0703195037114067,0.1422242014983439,-0.0034411724462863,0.04,0.4361620109728547,0.4750152236865617,0.4083297430710102,1.0,0.5638379890271452,0.5951500281729668,0.5334138191873599,0.0,1728.0,0.4935184853157385,0.5289405382875437,0.467525217129188,0.57,0.5064815146842615,0.5463654031734645,0.4787122710792743,0.38,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,0,nan,math,movies,math->movies,-0.0556182164124107,-0.0266352614195054,-0.0870282811889197,0.99,0.4687510724907483,0.49265620584597,0.4463396654420147,0.99,0.4383452824897773,0.4576284043804848,0.4183498605212406,1.0,0.493963498902188,0.5219112219244096,0.4676390504829212,0.66,0.4968764779495164,0.5277407862146436,0.4694690100269331,0.51,,,,,-0.0467008797653958,0.0411664039861586,-0.1212311391394247,0.89,0.5535504817762882,0.5894544530278091,0.5155939785785102,0.01,0.4464495182237117,0.4828544585693679,0.4112443591552016,1.0,618.0,0.4931503979891076,0.5311626037371809,0.4542613632521879,0.62,0.5068496020108924,0.5470260947239138,0.4624971817884348,0.37,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,0,nan,movies,math,movies->math,-0.0322349698050229,-0.0071498495313697,-0.0625425629772737,1.0,0.4865216240689725,0.5063029764853616,0.4698701061859701,0.89,0.4606452209918344,0.4787409491630833,0.4411137807653283,1.0,0.4928801907968574,0.51283865939375,0.4746118075796187,0.77,0.4812683901601376,0.5046233258257447,0.4620445584374431,0.93,,,,,-0.029710261007963,0.0215092578148953,-0.0838204286110023,0.88,0.5272918938192116,0.5635872171537447,0.4909489277415259,0.09,0.4727081061807884,0.5011485326553206,0.4435252202024745,0.95,1329.0,0.5024183671887515,0.5329597329838379,0.4719283942797459,0.52,0.4975816328112485,0.5212437694055402,0.460316920886887,0.63,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,1,nan,math,movies,math->movies,-0.0418072952380914,-0.0016104479620428,-0.0733530263050951,0.97,0.5146105676227913,0.5382370511848169,0.4911566999671442,0.1,0.4891377773313411,0.5167116234061977,0.4643654760520624,0.79,0.5309450725694326,0.5548429004145916,0.5083555870466409,0.0,0.5450899639641902,0.5649718108787685,0.522645155525785,0.0,,,,,-0.0194700460829493,0.0414351445268311,-0.0835497629177553,0.66,0.5445328864683704,0.5929024007257448,0.5019475304693712,0.02,0.4554671135316296,0.5003523578243678,0.4204075604287942,0.97,618.0,0.474937159614579,0.5140590377135315,0.4311158808156449,0.88,0.5250628403854211,0.572189180125135,0.4714545399679024,0.13,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,1,nan,movies,math,movies->math,-0.0203079444408449,0.0033279497366386,-0.0467276489780903,0.92,0.5026009782165085,0.5220967717489,0.4834338582857047,0.36,0.48870062292473,0.5100657157451923,0.4714356782162297,0.84,0.509008567365575,0.5305098056225056,0.4874865009113339,0.16,0.5099863943915386,0.5299061204082869,0.4893615667975287,0.23,,,,,-0.0088570114562394,0.043372220234551,-0.0734261270244152,0.67,0.5141536489957058,0.5465560121666002,0.4912099625285558,0.13,0.4858463510042941,0.5100345484854394,0.4595348044296063,0.84,1329.0,0.4947033624605336,0.5174867502830647,0.4632822403632612,0.65,0.5052966375394664,0.5338050075642126,0.4780400141581895,0.29,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,2,nan,math,movies,math->movies,-0.0510468719516563,-0.0233885971020943,-0.0816712080707531,1.0,0.5072037895649685,0.5281523492690866,0.4858583153320606,0.19,0.4763674564410348,0.4940799722015641,0.454803139469031,0.99,0.5274143283926911,0.5485721273455011,0.4964255060739557,0.04,0.5371729677017022,0.5588730115920483,0.5154455993146984,0.0,,,,,-0.0386677838290741,0.035334122784567,-0.0882462154045,0.82,0.5545768747381651,0.5983183723758321,0.5076586560522147,0.0,0.4454231252618349,0.4990065606483029,0.4021532098778217,0.97,618.0,0.484090909090909,0.5230515413357503,0.4335221502748649,0.77,0.5159090909090909,0.5617689892784231,0.4707821698426199,0.32,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,2,nan,movies,math,movies->math,-0.0237582312254048,0.003041452651314,-0.0463718174011069,0.93,0.5053145485792266,0.5274719125088803,0.485331148734601,0.31,0.4856584577604129,0.5049270791753518,0.4648502796983014,0.9,0.5094166889858178,0.5280039603835177,0.4938900003973393,0.16,0.508994891676746,0.5280441018118723,0.4864704404939121,0.2,,,,,-0.0194528702608012,0.0314021530320211,-0.0636400721764995,0.76,0.5221115239330505,0.5489270082502553,0.4889204056198064,0.07,0.4778884760669495,0.5030070067469309,0.448651269226734,0.95,1329.0,0.4973413463277508,0.527353165809632,0.4646844016537545,0.6,0.5026586536722493,0.5353850476600429,0.465761905601566,0.43,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,3,nan,math,movies,math->movies,-0.019625555307718,0.0049759340018523,-0.0504864930241903,0.94,0.4809542384415841,0.5026329951699849,0.460033698427115,0.95,0.4624942974691226,0.4886314112773569,0.437229317895499,1.0,0.4821198527768407,0.4979302325084074,0.4599927380156861,0.98,0.4871911739470721,0.5062270879337818,0.4656854519163616,0.91,,,,,-0.0220883954754922,0.0425992789799116,-0.0967792969773167,0.74,0.5330330959363218,0.5678969968786917,0.4877525917534626,0.09,0.4669669040636782,0.5064611094471942,0.430739118895966,0.93,618.0,0.4890552995391705,0.532335081467358,0.4412266535415692,0.69,0.5109447004608295,0.5509054445483669,0.472173881764145,0.26,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,3,nan,movies,math,movies->math,-0.009525614104751,0.0109125937221458,-0.0364134364353936,0.78,0.4936545856290174,0.5110885778931289,0.4781158497550871,0.68,0.4817354418461724,0.5016187762560961,0.4588272614947665,0.96,0.4912610559509234,0.5105697808534612,0.4721366619831643,0.77,0.4929859312683247,0.5129646972148458,0.4704118739561936,0.71,,,,,-0.0044595104356678,0.051823576828422,-0.0533669371025023,0.49,0.5101049509350503,0.5440479143308077,0.4796701744759084,0.27,0.4898950490649497,0.5189329809768475,0.4587203946803331,0.79,1329.0,0.4943545595006175,0.527998104751985,0.462093086029284,0.64,0.5056454404993825,0.533164409544953,0.4771037127888565,0.4,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,4,nan,math,movies,math->movies,-0.010886716988836,0.0175495476571255,-0.0452841713399313,0.79,0.5583991615947446,0.5817968254072243,0.5373627932858233,0.0,0.5486090010002972,0.5739219244234506,0.5256542219625965,0.0,0.5594957179891332,0.5847888377053652,0.5430807991031104,0.0,0.5720151174616727,0.5958657636323055,0.5490609436524021,0.0,,,,,0.0055823209049015,0.072487249615,-0.0618189820082784,0.44,0.5168202764976959,0.556205354111884,0.4813127965134012,0.19,0.4831797235023041,0.5258905616944183,0.4468324498452816,0.72,618.0,0.4775974025974026,0.5163556304267,0.4416495284560124,0.81,0.5224025974025974,0.5598570332946449,0.4806026561757558,0.12,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,4,nan,movies,math,movies->math,-0.0060068389321682,0.0183748568923834,-0.0280099470014856,0.72,0.5131453821676359,0.5315552831651809,0.4897907279968924,0.15,0.5043101886670563,0.5200995659166412,0.4814822868304526,0.42,0.5103170275992246,0.5343163654780297,0.49318325309895,0.11,0.5138410985404853,0.5371250628319469,0.4912004645386818,0.11,,,,,-0.0124225528242704,0.0438803632518447,-0.06739928358891,0.69,0.5127610208816705,0.5466858747403027,0.4831956848687346,0.23,0.4872389791183295,0.5222806715409224,0.461652965077838,0.68,1329.0,0.4996615319425999,0.5263055475891334,0.4631532156018619,0.59,0.5003384680574,0.5372126354765953,0.4747734322754904,0.47,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,5,nan,math,movies,math->movies,0.0704393383109253,0.092071556273854,0.0384129269354124,0.0,0.5698435272619824,0.5944765882217276,0.5450440691437989,0.0,0.5712684521343161,0.5959764790435292,0.5513393715408091,0.0,0.5008291138233908,0.5223777451772985,0.4815098014480795,0.48,0.5093462911576242,0.5299847853066141,0.4849568124319235,0.22,,,,,0.0205592794302471,0.0968100550769199,-0.0623373183300823,0.35,0.4959677419354839,0.546009618291959,0.4570832931776666,0.6,0.5040322580645161,0.5574420065546715,0.4676238960509216,0.36,618.0,0.4834729786342689,0.5258735743916222,0.4406558181944078,0.78,0.516527021365731,0.5426934749206193,0.474563730101737,0.28,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,5,nan,movies,math,movies->math,0.0144503207365854,0.0411598097136033,-0.0103789596824531,0.13,0.4976521050147944,0.5178405992582585,0.4755456552144101,0.64,0.5092286357682149,0.5298918111604903,0.4865367527086949,0.2,0.4947783150316294,0.5084482325182348,0.4742347717031017,0.77,0.5179262730541295,0.5395365830221093,0.4977799059594837,0.03,,,,,0.0414067869304822,0.100725603340524,-0.0138229528353048,0.12,0.486115058469711,0.5136328062828146,0.4600666899490697,0.81,0.513884941530289,0.5421912959021978,0.4846693790571096,0.2,1329.0,0.4724781545998067,0.5026355031520647,0.444776833953561,0.94,0.5275218454001933,0.5570655558190868,0.5017068734331965,0.03,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,6,nan,math,movies,math->movies,0.0984652764927455,0.1240806414496355,0.0683499202646677,0.0,0.6160533344940647,0.6353625851489542,0.5924102103868043,0.0,0.6110241954722951,0.6315926932347092,0.592873290826752,0.0,0.5125589189795496,0.5338125902152617,0.4873715094086921,0.22,0.5201930280543593,0.5423788457510463,0.4990496147120324,0.03,,,,,0.0028906577293673,0.0907974177442494,-0.0662931738112157,0.49,0.510180142438207,0.551959660724415,0.4664761631979466,0.36,0.489819857561793,0.5303117934867888,0.4492747853288026,0.66,618.0,0.4869291998324256,0.5296132663720424,0.4441492770693448,0.76,0.5130708001675743,0.552085388415806,0.4770809322297569,0.36,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,6,nan,movies,math,movies->math,0.0251566875931693,0.0496195479847269,0.0011053227862876,0.03,0.5034680373813897,0.5187776192403661,0.4848186251640163,0.31,0.5274591471636213,0.5487469893242433,0.5036536071386521,0.02,0.5023024595704519,0.5217251395940622,0.4824515633869853,0.41,0.5431370246712415,0.560835413667392,0.5229707216774031,0.0,,,,,0.0742717769314641,0.1392701014425331,0.0209487196638929,0.0,0.4725246616611289,0.4979300197575514,0.4412445726214726,0.98,0.5274753383388712,0.5570744468255183,0.4954408793386387,0.05,1329.0,0.453203561407407,0.4857980574422224,0.4215523362348176,1.0,0.546796438592593,0.5749093819940836,0.5194774798540365,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,7,nan,math,movies,math->movies,0.0900461473825472,0.1186711164325389,0.0597836457496174,0.0,0.6443457450682167,0.6673579896539379,0.6228125386045013,0.0,0.6349811031729091,0.6525659702922355,0.6130910196416852,0.0,0.5449349557903619,0.569112828660384,0.520042658671084,0.0,0.5439867073482081,0.5626301207291251,0.5164553401803248,0.0,,,,,-0.0196166736489317,0.0510541920270624,-0.0933201258875381,0.6,0.5179095098449937,0.5587313090211096,0.4710346759607504,0.26,0.4820904901550062,0.5324861182107901,0.4416017449766129,0.77,618.0,0.501707163803938,0.5517376133177438,0.4602058313365986,0.37,0.498292836196062,0.5364462727436723,0.4520526706502243,0.57,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,7,nan,movies,math,movies->math,0.0190184608975029,0.0425540695625422,-0.0048208777303789,0.09,0.5031940299459239,0.5230871746982954,0.4879103210389174,0.35,0.5307254534875447,0.5499856354074895,0.5087196126338478,0.0,0.5117069925900418,0.5269803569934566,0.4897539629893288,0.13,0.5500205808289688,0.57316388351923,0.5255056993201062,0.0,,,,,0.0660451945287026,0.1275031790553332,0.0106786342147248,0.01,0.4735219797539259,0.50887157090582,0.446965753254064,0.93,0.526478020246074,0.5604051836020437,0.4957409125015412,0.04,1329.0,0.4604328257173714,0.4851174769490456,0.430804263445815,1.0,0.5395671742826286,0.5692157119861426,0.5135144300563119,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,olmo3_7b_it,8,nan,math,movies,math->movies,0.0494102159006942,0.0781795003439594,0.0210379106114714,0.0,0.5902126900872139,0.6146013215092837,0.5711172776787125,0.0,0.5912538871380201,0.6180676710248768,0.5676665142879865,0.0,0.5418436712373258,0.5622221141715693,0.5208195393575047,0.0,0.5496201800534887,0.5709516604533377,0.5279088472614266,0.0,,,,,0.0192291579388353,0.0953104453103327,-0.0538433516814669,0.33,0.4957478005865102,0.5466068126710566,0.453316304857068,0.54,0.5042521994134898,0.5394660572797433,0.4558238234528995,0.52,618.0,0.4850230414746543,0.5350320700270039,0.4442549934892765,0.71,0.5149769585253456,0.5548128787631268,0.4757567641132925,0.19,,,,,,,,,,,,,,,,0.5,symmetric_confident
